Train_3525	Negative	You're out in 3 in baseball - I've struck out @ the grocery store 6 times in a row... #COVID2019 #ChineseVirus #coronavirus https://t.co/gOzFpsm2hw
Train_3526	Neutral	Will you still be paid and if so how much
Train_3527	Neutral	If the governments of the world have decided grocery store workers and restaurant delivery people are an ?essential service?, don?t you think it?s high time they were paid more than minimum wage? #coronavirus #COVID19
Train_3528	Neutral	Coronavirus cough and sneeze droplets can persist in air for hours. Grocery store ventilation systems circulate air with infection droplets. WHERE ARE THE MASKS? #Trump #CDC #MAGA #coronavirus #COVID19 https://t.co/fCCRhbSwKz
Train_3529	Neutral	Wondering what impact Covid-19 is having on online shopping? Me too - https://t.co/sbWm5bQavv
Train_3530	Neutral	says the city of Los Angeles will be receiving 5 000 masks for grocery store workers and 10 000 masks for first responders
Train_3531	Extremely Negative	I'm sorry but the language @NYCMayor is using over the past few days is dangerous &amp; causing panic. There is no reason to discuss rationing food. We are essentially on lock down as it is in NYC. #NYC #deBlasio #CoronaVirusUpdate #CoronaVirus
Train_3532	Extremely Positive	Consider helping the growing number of families and individuals seriously impacted by COVID-19 by donating to organizations working to meet this increased demand for support, like Denver Food Rescue. https://t.co/OJqK8VJ3mD
Train_3533	Neutral	#Coronavirus: Important information If you or anyone else in your household has a high temperature or a new and continuous cough, here's what you should ? and should not do? Watch ? Find out more about how to isolate at home: https://t.co/xSoOI6zprL #COVID19 https://t.co/RE99fsf0xP
Train_3534	Extremely Negative	Panic buying food online leads to larger orders being placed, which means fewer customers can be serviced on each route, which then fuels more panic buying ... #fooddelivery #Supermarkets #COVID19 #coronavirus #Ocado #Tesco #sainsburys #Asda #Waitrose
Train_3535	Negative	The #coronavirus is going to stay here forever if we don?t shut it down for a couple of weeks. Everyone stay home. Went to the grocery store today and it?s packed! Older people were bagging my groceries. Crazy
Train_3536	Negative	*Waiting in line for Grocery Store to open* Biker Guy: Yeah I?m a bachelor so I don?t need to buy much. These panic buyers are crazy. Me: IKR? I?ll get by with a 4-pack of cheap TP! *Biker Guy puts 5 Mega-Roll packs in his cart* #toiletpapercrisis #panicbuying #COVID2019 1/2
Train_3537	Negative	Local and state leaders say now is not the time to panic and hoard food and supplies
Train_3538	Positive	#Diamond analyst Edahn Golan explains why not only #coronavirus is a factor in declining diamond prices https://t.co/t7ZjiSE7Bf @edahn #diamondprices #diamondnews #diamondsales
Train_3539	Positive	Without prices adjusting, the economy will collapse, the money supply increases, but resources do not. We must look for another solution, please do something! @realDonaldTrump @Mike_Pence #coronavirus #economy #COVID19 #MAGA #USA #pandemic
Train_3540	Positive	#Singapore: Fresh food prices not affected by lockdown. #StayAtHome #Coronavirus #Covid_19
Train_3541	Extremely Negative	It?s the 13% ?who cares I?m ok? that is the problem. Those greedy selfish pricks should be put in stocks and pelted with the rotting food that results from this ridiculous panic buying. #coronavirus https://t.co/Xjo2qEVg1Z
Train_3542	Positive	The S&amp;P 500 ended another volatile day down 5%, and oil prices cratered. The #US economy is poised for its #worst quarterly #contraction ever: @nytimes https://t.co/UvGsDWrkis @nytimes #Trump #coronavirus #FinancialMarkets #OilPrices
Train_3543	Extremely Positive	BREAKING: TTB Gives Distillers Green Light to Produce Ethanol-Based Hand Sanitizer. Full list of distilleries already offering free #HandSanitizer included in story. #Coronavirus #COVAD19 #CraftSpirits https://t.co/pZngjnNnhM https://t.co/NgZExmDzE2
Train_3544	Neutral	#India set to import record #LNG volumes as spot prices slump on #coronavirus impact https://t.co/fmPorle2IG
Train_3545	Negative	Day 3 of self isolation: Tried to keep a one year old entertained and started watching Friends from the beginning...for the 4th time. Oh and tried to place an online shopping order but no delivery slot for 3 weeks. #lockdown #SelfIsolation #coronavirus https://t.co/GgPCKkpqNh
Train_3546	Neutral	Popped to the supermarket across the road today to grab some lunch... ...managed to get some diet ginger beer &amp; a loaf of Soreen! #coronavirus #COVID2019
Train_3547	Positive	Why are grocery store workers not mentioned as "being on the front line"? My son manages a Ralph's Grocery and says store has been packed every day. How many people with #coronavirus pass through the grocery lines daily, putting all grocery workers at great risk? @OutnumberedOT
Train_3548	Negative	Mother nature works in mysterious ways.. I think we are seeing another historic event that tells us we are ruining the World by being a consumer-waste-driven society. This COVID-19 really is making me think how different my life could be in a matter of days/weeks. #iamlegend
Train_3549	Negative	We know this is a difficult and worrying time for everyone, and that you will have concerns about how the #coronavirus outbreak will affect participants? DofE programmes. For anyone running the #DofE, read our in-depth FAQs:
Train_3550	Negative	How incredibly irresponsible these retailers are for staying open. Places like Tjmaxx. Burlington. Ross. Etc. Anywhere that is considered a luxury should not be open. They have online shopping for a reason. Push that instead forcing your people to risk their health #COVID2019
Train_3551	Extremely Negative	Never seen anything like it! Empty shelf?s in every supermarket going! Big lad like me can?t be surviving on no rice &amp; beans diet! Never mine the elderly. Be dead of starvation before any sort of virus. #StopPanicBuying #covid19UK #coronavirus #selfishpricks
Train_3552	Negative	When you take #Covid19 precautions, you get through the grocery store rather fast because absolutely no one wants to come near you. #STL #coronavirus https://t.co/xWtfKkhJlG
Train_3553	Neutral	Universal Pictures to make its movies available at home on the same day they are released in theaters worldwide responding to changing consumer behavior as spreads
Train_3554	Positive	Data on Digital Creative, Media Consumption and Consumer Confidence During Covid-19 Crisis - Chief Marketer https://t.co/h3lwwnkR0x
Train_3555	Positive	Need #Medicare or #Prescription #Drug Coverage? Easily enroll online at https://t.co/OWeJDXe254 without leaving your home. #coronavirus #virginia #insurance #covid19 #health #retirement #healthcare #corona #virus #senior #crisis #enrollment #home #online #internet #technology https://t.co/BNFY8UEl1V
Train_3556	Positive	Need Medicare or Prescription Drug Coverage? Easily enroll online at https://t.co/OWeJDXe254 without leaving your home. #enrollonline #medicaredirect #medicare #medigap #medicareadvantage #MAPD #coronavirus #virginia #healthinsurance #insurance #covi?https://t.co/vmEl4RcH29
Train_3557	Negative	Food and Beverage Retailers in Canada Hit Hard Amid COVID 19 Panic EIC
Train_3558	Positive	.@BOSBIZJess reports that the long wait for the results of a #coronavirus test is costing Mass. hospitals $$$ on masks and other supplies ? now going for inflated prices ? since they have to treat everyone as a carrier. https://t.co/nKmlDdr5Co
Train_3559	Extremely Positive	For the people that are now out of work because of the important and necessary containment policies, for instance the shutting down of hotels, bars and restaurants, money will soon be coming to you. The onslaught of the Chinese Virus is not your fault! Will be stronger than ever!
Train_3560	Extremely Positive	STRONG &amp; UNITED, WE WILL PREVAIL! https://t.co/T6UCyaPRIy
Train_3561	Negative	Since we have people panic-buying and hoarding #food, naturally the last thing we need, according to #Republicans, is more icky brown people picking fruits and vegetables. I mean who needs more food, amiright? https://t.co/OaqH3wBQK1 #GOP #coronavirus #IdiotInChief #racism
Train_3562	Neutral	@ZeeBusiness @AnilSinghvi_ @FinMinIndia @PMOIndia @nsitharaman @ianuragthakur @irvpaswan @jagograhakjago @fooddeptgoi @HUL_News Really? This is the time to reduce prices and help this country fight against #coronavirus .. #shame on you. #boycottHUL @HUL_N
Train_3563	Extremely Positive	https://t.co/UcxIQz49vU: Buying Choices: Efficient Healthcare Consumer Response: Improving... https://t.co/zDdhKEnqYL via @amazon University Academic #BuyBooks Canada virus UK Italy food CDC WHO books industry #coronavirus https://t.co/Ija5kqEg80 #Trump Pelosi
Train_3564	Extremely Positive	The way people are acting shows we are quickly headed for a dystopian nightmare amp the shit hasn t even come close to the fan yet Wild times ahead
Train_3565	Positive	@AmazonCaStore How can you possibly allow a single n95 mask being sold for $99 CAD on your site? https://t.co/JVgAYH5HwK #pricegouging #coronavirus #COVID19
Train_3566	Positive	Amid COVID-19 lockdown, PH banks offer grace period for consumer loans https://t.co/OlDulS1x7I via @inquirerdotnet @InquirerBiz
Train_3567	Positive	Online shopping for all the cute outfits I?m not gonna wear this #coronavirus
Train_3568	Extremely Negative	More than one in four Americans are actively avoiding eating out in restaurants as crisis worsens via restaurant
Train_3569	Neutral	@RepJoeKennedy For $ stimulus to do what is intended you need to implement price controls. Otherwise, prices will simply rise to consume the injected $s. #uspoli @Potus @SpeakerPelosi @BernieSanders @JoeBiden #cdnpoli #coronavirus
Train_3570	Negative	March 18: Federal Trade Commission Consumer Information: Cheques from the #US government, and scams: https://t.co/hyIGWanuQ1 See comment in previous, linked tweet. [2/2] #coronavirus #covid19
Train_3571	Neutral	Shopping visits predicted to hold steady in months ahead https://t.co/eJJDHkzuvr IMI's ongoing analysis of consumer behaviour amid the COVID-19 pandemic shows the impact differs across categories. #marketingstrategy #marketingonline https://t.co/37uBLUwbSv
Train_3572	Negative	For the first time in recent memory, the lowest gasoline prices in the Bay Area (which we track daily on @KCBSRadio) are all below $3.00 a gallon #coronavirus #COVID19
Train_3573	Neutral	SunRice prepares for a tiny harvest as stock flies off supermarket shelves | The Land | NSW https://t.co/7MgRgGQ63P via @skinnergj
Train_3574	Negative	COVID-19 panic buying prompts new laws so Queensland supermarkets can restock all hours - ABC News (Australian Broadcasting Corporation) https://t.co/CDRnYzMmBJ via @skinnergj
Train_3575	Extremely Negative	I understand that this dire context requires sacrifices, in terms of eating pasta, using toilet paper or even finding paracetamol, but this is too much: no more FRENCH mustard at the supermarket, only the sugary excuse for mustard the Dutch eat. This has to stop! #coronavirus
Train_3576	Positive	#DowntownRochesterMN is a tight-knit community and there for one another. When in-person dining, shopping, or frequenting businesses isn't possible during COVID-19, here are businesses offering delivery/take-out, gift cards, &amp; online services in Rochester: https://t.co/zgsgYVftK0 https://t.co/PmGZRXGXCT
Train_3577	Positive	@itvnews #Coronavirus idea: Should someone invent an online grocery service that elderly people can access via postcard? @RoyalMail This could be helpful far beyond coronavirus - my grandma has to get someone to collect her shopping each week @
Train_3578	Positive	We rounded up four academic papers journalists should know about panic buying These studies can inform coverage and inspire reporters to ask questions about food supply chains and to explore historical examples of
Train_3579	Extremely Negative	Iran is going to get screwed pretty bad...on one hand there is the wave of #COVID2019, and on the other these falling crude prices plus Saudis increasing crude exports...I think Saudis are prepared to endure a period of $20 crude price unlike Iran https://t.co/LGxKuGu6Im
Train_3580	Extremely Positive	Our local @RalphsGrocery #coronavirus #hoarding #nofood #toiletpapershortage please friends, love your neighbor! Get it together! @MayorOfLA hello!!! https://t.co/vQz62z7tHI
Train_3581	Neutral	Gosh!!! Where IS this happening?!?!? #COVID2019 #COVID19 #CoronaVirusChallenge #CoronaVirusUpdate #coronavirus #tissue #toiletpaper #ToiletPaperApocalypse #ToiletRollChallenge #police #protection #supermarket #store #stores #shop #shopping #supplies #toiletpapercrisis https://t.co/fSOkN2sRXQ
Train_3582	Positive	All these people worried about coronavirus, specifically about supermarkets having toilet paper and canned food, while I?m sitting here thinking: "I hope they have @benandjerrys in stock". #coronavirus
Train_3583	Positive	Lots of people are shopping online for home delivery during the #coronavirus outbreak. Here's an article about how to safely handle packages during the #pandemic. https://t.co/vZ4FwfP740
Train_3584	Negative	I have just been to the supermarket and it was literally full of OAPs shuffling around. What's it going to take for these people to take our situation seriously?? #COVID2019
Train_3585	Extremely Negative	Avoiding fear during COVID-19 isolation and separation https://t.co/3iAp2Ubtwz
Train_3586	Positive	? NEWS ? #thehill #internet ? Union, consumer advocacy groups call for #telecom giants to ensure #internet access as #coronavirus spreads https://t.co/4OSlHTcEL5
Train_3587	Neutral	The Saudi's are in collaboration with China to try and break USA - lowering oil prices is designed to put our energy sector out of business. #Coronavirus #ChinaLiedPeopleDied
Train_3588	Extremely Negative	@sazmeister88 Even in lockdown in other countries people can still get food. What is wrong with people. Stop buying. Nobody has died of starvation in a lockdown, they've died of coronavirus #coronavirus #COVID2019 #StopPanicBuying
Train_3589	Neutral	Store and online sales in local currencies across @ZARA owner Inditex decreased by 4.9% between 1 February and 16 March 2020, amid the Covid-19 coronavirus outbreak. Read more here #Inditex #Zara #Coronavirus #Covid19 #retail #retailnews #fashion #fash... https://t.co/VKJzZZk77w
Train_3590	Positive	@LuluGuinness will open its new London flagship store tomorrow, though it has cancelled planned events and has put safety precautions in place. #LuluGuinness #storeopening #London #coronavirus #Covid19 #CoventGarden #retailnews #retail #fashionnews https:
Train_3591	Extremely Positive	@Superdry is in negotiations with landlords to secure store rental relief, amid the Covid-19 coronavirus outbreak. Read more here. #Superdry #Coronavirus #Covid19 #retail #retailnews #fashion #fashionnews #onlinesales https://t.co/qMFlmoqxVh
Train_3592	Negative	In light of recent COVID-19 announcements, it is with sadness that Drayton Manor Park is now temporarily closed, until further notice. For further details and what this means to you please visit: https://t.co/uzXOKio9lt. https://t.co/gQy2siClE7
Train_3593	Positive	Premier shop PO3 put his beer prices up ! I?ve been a regular for 20 yrs, hope he gets #Aids &amp; #coronavirus
Train_3594	Negative	prices going up on groceries and cleaning supplies. You MFs are shameless #coronavirus #CoronaVirusUpdate
Train_3595	Extremely Positive	I work at a grocery store. How am I on the front lines of this shit? But nobody wants me to wear a mask and they question when I wear gloves. I?d love to call out my employer?s. But I need this money. #Coronavirus #FuckYouPayMe
Train_3596	Negative	Empty grocery store shelves, portioning food sales, and empty restaurants in LF! Photo: Duffex #coronavirus #losfeliz #LosAngeles #ghosttown #californialockdown https://t.co/5dwKiUMKwV
Train_3597	Extremely Negative	I was asked this evening at the supermarket by an angry fellow if I?d like a cock meat sandwich. I didn?t see any rooster meat there and he seemed upset I took chicken from his cart. #rude #meat #shopping #rooster #Covid_19 #storefight
Train_3598	Negative	Had to do some buying today, just a bit. Prices so low $uber $SQ $dis $nke #coronavirus #stockmarketcrash
Train_3599	Positive	During this time in response to the COVID-19 pandemic we have created a page for updates so you can get the latest info on places in Dutchess open or operating at adjusted measures. This includes a PDF of restaurants open for delivery or pickup services. https://t.co/XELoFSDIG0 https://t.co/diOXpV8YtA
Train_3600	Positive	Cdn federal and provincial gov?ts ought to make it clear that they will use s. 19 of the Patent Act to allow the generic manufacture of any and all products needed to deal with the COVID-19 virus if companies cannot ensure supply to all or charge high prices.
Train_3601	Extremely Positive	Our absolute goal is to stay trading': Fast food giants hopeful of pushing through despite COVID-19 crisis https://t.co/YrKHGuwEC0
Train_3602	Extremely Positive	Several grocery stores will open 1 hr early to give seniors 65 + and the disabled and opportunity to shop without fear or trepidation. #coronavirus @northgatemarket @target @albertsons @VallartaMarkets @wholefoods @kusinews @kusi_gmsd https://t.co/D9K8ysdzDg
Train_3603	Extremely Negative	#GAS - European gas prices continued to trend downwards on Tuesday, pressured by further losses in oil and EUA prices and a weak gas demand outlook in the short term due to mild weather and prospects of a #coronavirus-driven cut in energy demand. https://t.co/yvtGXC6Tg0
Train_3604	Neutral	We'll be keeping the pulse of the consumer during the #covid19 pandemic and cataloging what the American people think &amp; feel about the ever-shifting landscape we are now living in. https://t.co/HM335O5mZD #pandemic #consumer #researchstudy #data #shelteringinplace #Travel
Train_3605	Positive	This data is evolving quickly, so we will be providing updates on a weekly basis, link below for the scoop so far. https://t.co/HM335O5mZD #pandemic #consumer #survey #CARAVAN #OMNIBUS #researchstudy #data #coronavirus #coronavirusoutbreak #shelteringinplace #Travel @ENGINE_US
Train_3606	Extremely Positive	#ProMach understands the importance of consumer packaged goods in times like these &amp; remain committed to helping our customers keep their packaging lines operating while focusing on the safety &amp; protection of everyone. #EPI #Labelers https://t.co/P12IorOYw4
Train_3607	Extremely Positive	rwanda will still try its very best effort to keep supporting vendors and consumers V to C at national regional and int l level by offering effective amp efficient logistics Let us all adopt shopping amp shipping to avert outbreak
Train_3608	Extremely Positive	#Cheerios maker @GeneralMills on Wednesday raised its adjusted profit growth forecast for 2020, boosted by higher demand for its #packaged products as people stockpile essential food supplies in the midst of the #coronavirus outbreak. https://t.co/bD8DzNIm1l
Train_3609	Positive	The Ministry of Consumer Affairs has issued a circular directing e-commerce companies to maintain proper hygiene of all last-mile delivery processes in order to safeguard employees and consumers from the Covid-19 virus https://t.co/uh9K8QBV6e
Train_3610	Negative	Empty shelves in a Berlin supermarket amid COVID-19 outbreak Read here: https://t.co/CoAmOVc9T3 #eaglenews https://t.co/aQ5dAkv3Tx
Train_3611	Negative	Last week, consumer behavior sifted dramatically in Moscow due to growing fears of the Corona-virus. Hypermarkets increased their sales more than 50% while bars, hotels, restaurants and cinemas witnessed a major loss of customers #EastOffice #Russia #Coronavirus https://t.co/v4VJgJeNwR
Train_3612	Positive	As more people stay at home or are forced to do so, they are increasingly doing their shopping online. A faster-growing #ECommerce due to the #coronavirus should also benefit providers that deliver software for this sector such as #QuarticOn @Quartic_On
Train_3613	Neutral	All KFC locations nationwide are now closing their dining rooms and shifting to carryout, pickup, delivery, and drive-thru https://t.co/L1t7Q3iYeV
Train_3614	Negative	Every grocery store manager during the #coronavirus isolation period. #COVID19 #TheOffice https://t.co/wmzLwLUDIT
Train_3615	Negative	What Does the #Covid19 Economy Look Like? Chinese Chicken Prices Might Hold a Clue @GroIntel crunches 650 trillion data points/day to track &amp; forecast global demand for commodities. ?in crisis, food is a very basic starting point.?https://t.co/5QDbNnoSjh https://t.co/Ad17jA2ZJj
Train_3616	Neutral	As the spread of COVID-19 brings countries and the global economy to a standstill, consumer confidence continued its drastic decline, falling 2.4 points to land at 49.4, its lowest reading since January 2019. https://t.co/2ccHPsZvPk https://t.co/LyCKsZoZqf
Train_3617	Extremely Positive	We can't just bail out airline executives &amp; shareholders without labor &amp; consumer protections. Assistance for the travel industry can?t just be giveaways. The impact of COVID-19 is felt beyond big corporations &amp; we need to ensure workers are taken care of. https://t.co/OfTBnJfs9y
Train_3618	Negative	#Zimbabwe heavily relies on raw material imports for its manufacturing industries while a number of consumer goods including grain are also being imported. Because of the spread deadly Covid-19, this will cripple the importation of critical raw materials and commodities. https://t.co/KNKMLLZUYI
Train_3619	Extremely Negative	#COVID19 loo roll shortages explained: Despite 'sophisticated' consumer behaviour analysis, supermarkets have overlooked the fact that &gt;30M people in UK do their daily business at the workplace. So, WFH will contribute an extra 150,000,000 home-shits per week #coronavirus #math
Train_3620	Neutral	During this time we need should be coming together and supporting one another, not fighting over toilet ? paper ? and pillaging the supermarket ? before any of the elderly ??, poor or vulnerable and get anything! @Edifythepeople #COVID2019 #TogetherApart #COVID19 https://t.co/cD16MUjFu7
Train_3621	Positive	To prevent the spread of infection, we are no longer able to accept coins for payment of parking charges. To help our customers with this change, we've updated our prices to be multiples of 20. #coronavirus
Train_3622	Extremely Negative	I'm at the point where the grocery store email updates announcing specific shopping hours for elderly and other vulnerable people make me cry. #coronavirus
Train_3623	Positive	@CashApp $AndersonDylan Please help. I got laid off from a grocery store of all places before the Covid-19 panic started. Now noone is hiring and I have no food! If anyone has a tip on places hiring ASAP that would help also.
Train_3624	Extremely Negative	Given the scarcity of #ToiletPaper due to idiotic panicking caused by the #CoronaVirus I've been looking in the garage for alternative ideas. So far I've found a pressure washer... #Bidet #StopPanicBuying #ToiletPaperPanic #Covid19UK https://t.co/65JiTxTBBc
Train_3625	Extremely Positive	?PSA?: Food and item shortages are happening due to individual hoarding of consumers in panic. PLEASE be respectful and considerate of your community and only buy what you need. If we allow ourselves to have that restraint, then there will be plenty to go around. #coronavirus
Train_3626	Extremely Negative	Egypt's Ministry of Supply and Internal Trade affirmed, the availability of all food commodities at markets, affirming that there is no need to panic regarding goods amid the crises of Coronavirus (Covid-19). #COVID19 #CoronaVirus | #?????_?????? https://t.co/wvxMYoZxP0
Train_3627	Neutral	The only aisle in the #Supermarket not out of #stock #coronavirus #CoronavirusOutbreak #COVID19 #COVID2019 #easter #bunny https://t.co/qZu2Fym03Z
Train_3628	Negative	#Oil prices slide due to a market awash with crude and the impact of the #coronavirus https://t.co/95IclPa3qj https://t.co/iREVVob0QO
Train_3629	Extremely Negative	@pbkoehler These idiots make me sick. Grocery stores should enforce limits per customer and should enact no refunds or returns on any receipts from the #coronavirus outbreak period.
Train_3630	Extremely Negative	No food in the supermarkets due all the panic buying. Now schools are closed. How are parents esp those on low income supposed to feed their children? #schoolclosuresuk #coronavirus
Train_3631	Negative	The selfishness of the human being #StopPanicBuying #Australia #coronavirus https://t.co/7n1jDKODoG
Train_3632	Negative	A few days ago at the grocery store an older woman saying she didn?t get any groceries earlier because President said not to worry about it. Donald Trump has failed our county, most are underprepared and because of his inaction Americans have and will pay the price. #coronavirus
Train_3633	Positive	Cutting a business trip a short so as not to get stranded far from home and the airport is packed. JK #Ghosttown #NoFood #1TSA #NoPreCheck #CoronaVirus #SocialDistancing https://t.co/f0XlzJB0J7
Train_3634	Positive	@waitrose @sainsburys @Tesco @Morrisons @asda @marksandspencer @Ocado If prioritising elderly for online shopping PLEASE remember may be children have booked for elderly parent(s) who live far away #coronavirus #Corvid19uk
Train_3635	Neutral	.@thesense360 is launching a daily series of consumer research for on COVID-19 for Food Service companies. We'll be hosting Daily Briefing webinars every morning, releasing daily analysis, and we'll send out a daily email newsletter. Learn more here: https://t.co/JujvW4Cpor
Train_3636	Negative	I finally HAD to go to the grocery store and yes ALL the freaking meat and most veggies were gone ... employees said people were coming in getting CARTS of meat instead of thinking about others . I hope you choke on your meat. #coronavirus #stopthismadness
Train_3637	Extremely Negative	#SocialDistancing if my mother is off until at least April but wants to go to the grocery store &amp; I prefer she doesn?t to protect her from #coronavirus &amp; she doesn?t &amp; my father decides if no body else is working he?s not either, can I be tried for being an accessory to murder?
Train_3638	Negative	Was shopping online and found a really cute dress so I added it to my cart. Found out it's a silk dress and sadly removed it because I ain't high society enough for that shit ? That and the fact COVID-19 is going round. https://t.co/ngG1OL0cDM
Train_3639	Positive	Thanks to COVID-19, all my allowance will be going to online shopping ?
Train_3640	Extremely Negative	Whenever I see a pic of an empty grocery store, I zoom in to see what folks left on the shelves and end up feeling bad for the poor canned peas. #coronavirus
Train_3641	Negative	@BernieSanders Calling elders to make sure they're taking daily medicine, running grocery store errands for folks who are sick, and keeping myself in lockdown. I'm also keeping in mind that under a Sanders presidency, Covid-19 tests would **already be fre
Train_3642	Neutral	@trentbartonland due to Covid-19 will the bus services still be operating over the next few weeks, for those of us who live in remote areas and rely on your buses to get things from the supermarket?
Train_3643	Extremely Positive	Due to the COVID-19 situation our Conroe, TX store will be closed on Wednesday to allow for members of our staff to temporarily work from home. The retail store will be open Monday, Tuesday, Thursday, Friday and? https://t.co/MYXAjzCZio
Train_3644	Negative	2 Consumers If you want to order non-essential stuff online: Don't! People will process, pack and ship your orders. Employers will pressure them to work where they might get infected or infect others. They might need child care (?) This is NOT #FlattenTheCurve
Train_3645	Extremely Negative	So we aren?t supposed to go shopping because of ?social distancing? but all the online deliveries are booked for weeks for every supermarket ? Forget Covid-19...we might starve to death! ??
Train_3646	Negative	Me watching my @Steam wishlist for sale prices so I can download cheap games during my #coronavirus self-isolation https://t.co/1iENoU4J3h
Train_3647	Negative	Okay so I had a problem online shopping, but since covid-19 I?m online shopping about every 20 minuets...
Train_3648	Negative	Do the massive amounts of new cases in Italy mean it's a) airborne b) lockdown isnt working or c) people went into lockdown all ready sick? Genuinely confused. They can't all be getting it by going to the supermarket/pharmacy etc #Coronavirus
Train_3649	Negative	@IcelandFoods and any other supermarket listening, this level of ableism is unacceptable in a time of need. It?s not up to staff to decide that ?visibly? disabled people are more in need. #stopablelism #COVID2019 https://t.co/oDaa1BDq8y
Train_3650	Positive	Precaution is the key to minimize the spread of COVID-19. Wash hands with soap frequently, avoid mass gathering, maintain safe distance in public, eat nutritious food, don?t panic, Stay Safe, Stay Healthy! #safety #coronavirus #healthcare #emedlife #expertadvise https://t.co/LVUgWdsL6b
Train_3651	Extremely Negative	The competition &amp; markets authority really need to keep a close eye on all businesses during this difficult period. Prices of food should not be inflated &amp; other essentials during this difficult period. #coronavirus #covid19UK
Train_3652	Negative	COVID-19 panic buying prompts new laws so Queensland supermarkets can restock all hours - ABC News (Australian Broadcasting Corporation) | @scoopit https://t.co/6maj6xuPFN
Train_3653	Positive	How Coronavirus COVID-19 Is Impacting Fashion, Beauty and Retail ? | @scoopit https://t.co/v34Nv0jB2V
Train_3654	Negative	They Are Saving Our Lives': Demand Grows for Grocery Store Employees, Other Frontline Workers to Receive Hazard Pay Amid #Coronavirus Outbreak https://t.co/UCqvcGehFD #Covid19 https://t.co/gFwcEulCiy
Train_3655	Negative	Saw this photo on Facebook and it?s shocking. Most of us who work for the NHS can?t shop at normal times and then are left with this after stockpilers take it all. What sort of community is this?! https://t.co/hbbhJkIGiY
Train_3656	Extremely Positive	Being the generous person I am, couple of weeks ago I gave away my spare hand sanatizers to people in the at risk group, thinking I would be able to buy some more. Few weeks on, despite going to the shops daily, I?ve not bought any.And silly prices on amazon and eBay. #COVID2019
Train_3657	Extremely Positive	Looking to speak to someone who works in a supermarket, social care or as a cleaner for a positive piece about keeping the country moving. Ideally you?ll be under 35. My DMs are open! #journorequest #COVID2019 #coronavirus
Train_3658	Positive	@NianticLabs @NianticHelp @PokemonGoApp it's great you guys gave us a lot of incense for 1 coin. But how are we suppose to keep up if pokeball prices are so high and you want us to stay inside? #coronavirus #PokemonGo #moreballsplease
Train_3659	Extremely Positive	Erdogan pretty bullish on #coronavirus, says #Turkey stands to benefit as people look for production capacity outside #China and oil prices slump. Ahead of expected stimulus announcement later today, Pres. calls on private sector to work with gov't to counter economic fallout.
Train_3660	Negative	You know it?s worrying times when kidney beans are sold out ????? #kidneybeans #tesco #supermarket #covid_19 #coronavirus #selfisolation #isolation #kidney #beans #tescos #food #shop https://t.co/6YcLQgdDpU
Train_3661	Extremely Positive	As COVID-19 spreads we join our peers in shutting down our playspace, cancelling all events, to support government-led social distancing directives. Walk-in retail is still open as is our online store and video content so follow us to join the next step in our 9½ year journey! https://t.co/DjwrwieFUu
Train_3662	Positive	Cash can carry and spread #coronavirus but I can launder your cash for a 10% fee. Please send. https://t.co/qHOg4y15tU
Train_3663	Positive	Trade? Businesses? Dude... TESTING!!! Imagine consumer confidence when folks can't work or shop because they're ill &amp; quarantined. #coronavirus
Train_3664	Extremely Positive	DISINFECT PACKAGES ? - "Amazon workers in Spain+Italy have tested positive for the virus, while workers in New York and Chicago say that Amazon isn?t taking enough precautions as orders mount." ?? remember virus can survive 24 hours on cardboard. #COVID19 https://t.co/CYwrFW3FPE
Train_3665	Positive	No need to for #panicbuying I was in my local super market and took this photo to prove there is lots of everything #shopping #COVID2019 #coronavirus #CoronavirusOutbreak #CoronaVirusChallenge #panicbuyinguk #Quarantine #QAnon #QuarantineCats #Tesco #MUFC #toiletpaper #bread https://t.co/YtjgGg6oYX
Train_3666	Extremely Negative	That's it Covid 19, it's on! ? Jason offers Skypes for $100 /care packages for $200, but I can't because where I live food is really hard to get due to panic buyers, I can't risk spending unnecessarily. ? If you can afford it, go tip on Stageit now! Get a call from J! ?
Train_3667	Positive	If you?re currently on SNAP (EBT/Food stamps), @expensify is reimbursing grocery purchases (one-time only, up to $50). Sign up at https://t.co/AndV8jJOrB This is the type of relief we need for families barely making ends meet and getting their hours cut or laid off. #coronavirus
Train_3668	Negative	Are OUR companies doing this #Coronavirus #Amazon #JeffBezos Swedish IKEA store finds 50,000 forgotten face masks, gives them to local hospital https://t.co/k8BAhqj3sZ via @EtRetail
Train_3669	Positive	@NatalieLanovill @JeffreyLuscombe @ShopprsDrugMart @LondonDrugs @pc_optimum Found it ?Another concern you may have is that your supermarket or drugstore could raise prices on the items you &amp; your family need most. Do not worry. This will not happen a
Train_3670	Positive	Working at a grocery store sure does pay off during this #coronavirus https://t.co/bUeQsjzC5l
Train_3671	Positive	China s consumer prices will rise at a slower pace over the rest of the year as the country has largely curbed the spread of the novel disease an official with the country s top economic planning agency said Tuesday
Train_3672	Extremely Negative	As the COVID-19 spreads across the U.S., threatening American lives and adversely impacting the nation?s economy, the transportation fuel sector will be especially hard hit. Declines in consumer gasoline use will shrink demand for corn #ethanol.https://t.co/tx98rTK7Rz https://t.co/tSGoNVeDWS
